name	x	y	z	size	group
AIT1	-24.0	-6.0	-39.0	4.1547562843725006	S
AIT2	-33.5	-6.5	-43.0	4.1547562843725006	S
AIT3	-42.0	-5.0	-47.0	4.1547562843725006	S
AIT4	-49.333333	-1.333333	-46.0	4.1547562843725006	S
PIT1	-42.8	-64.8	-21.6	4.1547562843725006	S
PIT2	-54.666667	-57.333333	-24.0	4.1547562843725006	S
PIT3	-63.0	-52.0	-20.0	4.1547562843725006	S
PIT4	-70.0	-45.0	-15.0	4.1547562843725006	S
O1	-17.0	-88.0	42.0	4.1547562843725006	S
O2	-28.4	-86.8	40.8	4.1547562843725006	S
O3	-37.0	-84.0	37.0	4.1547562843725006	S
O4	-45.333333	-80.0	33.333333	4.1547562843725006	S
O5	-52.0	-72.0	30.0	4.1547562843725006	S
O6	-58.0	-64.0	25.0	4.1547562843725006	S
O7	-63.6	-57.2	20.8	4.1547562843725006	S
O8	-66.8	-50.8	15.6	4.1547562843725006	S
P1	-14.857143	-55.142857	80.857143	4.1547562843725006	S
P2	-24.0	-50.666667	79.333333	4.1547562843725006	S
P3	-34.0	-48.0	74.0	4.1547562843725006	S
P4	-41.0	-44.0	68.0	4.1547562843725006	S
P5	-50.666667	-37.333333	63.333333	4.1547562843725006	S
P6	-56.4	-28.8	58.8	4.1547562843725006	S
P7	-62.0	-25.0	52.0	4.1547562843725006	S
P8	-66.0	-18.0	43.0	4.1547562843725006	S
SF1	-12.0	34.0	63.0	4.1547562843725006	S
SF2	-22.0	34.0	61.0	4.1547562843725006	S
SF3	-33.333333	33.333333	53.0	4.1547562843725006	S
SF4	-38.0	34.0	48.0	4.1547562843725006	S
SF5	-44.0	34.4	40.8	4.1547562843725006	S
SF6	-53.0	33.333333	33.333333	4.1547562843725006	S
AF1	-13.0	70.666667	21.333333	4.1547562843725006	S
AF2	-22.0	70.0	21.0	4.1547562843725006	S
AF3	-29.0	65.333333	19.333333	4.1547562843725006	S
AF4	-38.0	59.333333	19.333333	4.1547562843725006	S
AF5	-46.8	54.4	19.2	4.1547562843725006	S
AF6	-53.0	46.0	17.0	4.1547562843725006	S
IF1	-12.0	47.0	-27.0	4.1547562843725006	S
IF2	-18.8	45.2	-25.6	4.1547562843725006	S
IF3	-28.0	42.666667	-23.333333	4.1547562843725006	S
IF4	-34.666667	40.0	-23.333333	4.1547562843725006	S
DAI1	-41.0	10.0	-7.0	4.1547562843725006	D
DAI2	-45.0	10.0	-7.0	4.1547562843725006	D
DAI3	-48.666667	10.0	-8.666667	4.1547562843725006	D
DAI4	-52.666667	10.0	-11.333333	4.1547562843725006	D
DAMT1	-21.333333	-17.333333	-12.0	4.1547562843725006	D
DAMT2	-25.0	-15.0	-12.0	4.1547562843725006	D
DAMT3	-29.6	-11.2	-11.2	4.1547562843725006	D
DAMT4	-32.8	-7.2	-10.4	4.1547562843725006	D
DAMT5	-39.0	-4.0	-9.0	4.1547562843725006	D
DAMT6	-43.333333	-2.0	-9.333333	4.1547562843725006	D
DAMT7	-48.0	0.0	-10.0	4.1547562843725006	D
DAMT8	-52.5	1.5	-11.5	4.1547562843725006	D
DPI1	-41.0	-12.0	8.0	4.1547562843725006	D
DPI2	-45.0	-14.0	8.0	4.1547562843725006	D
DPI3	-50.0	-15.0	8.0	4.1547562843725006	D
DPI4	-55.0	-15.0	8.0	4.1547562843725006	D
DPMT1	-31.5	-33.0	-7.0	4.1547562843725006	D
DPMT2	-34.666667	-28.666667	-6.666667	4.1547562843725006	D
DPMT3	-40.8	-25.2	-4.4	4.1547562843725006	D
DPMT4	-45.6	-21.8	-0.8	4.1547562843725006	D
DPMT5	-50.75	-22.25	-1.25	4.1547562843725006	D
DPMT6	-54.0	-19.5	-1.5	4.1547562843725006	D
DPMT7	-58.285714	-16.0	0.285714	4.1547562843725006	D
DPMT8	-62.666667	-12.0	1.0	4.1547562843725006	D
