name	x	y	z	size	group
G37	65.0	0.0	24.0	4.1547562843725006	G
G38	65.333333	-7.333333	30.0	4.1547562843725006	G
G39	64.666667	-16.666667	34.0	4.1547562843725006	G
G40	65.333333	-24.0	39.333333	4.1547562843725006	G
G41	56.0	36.0	9.0	4.1547562843725006	G
G42	60.0	28.0	15.0	4.1547562843725006	G
G43	61.0	23.0	21.333333	4.1547562843725006	G
G44	63.0	13.0	26.0	4.1547562843725006	G
G45	63.0	6.0	32.0	4.1547562843725006	G
G46	61.0	0.0	38.0	4.1547562843725006	G
G47	60.0	-9.0	43.0	4.1547562843725006	G
G48	60.857143	-16.857143	47.142857	4.1547562843725006	G
G49	52.0	41.0	18.0	4.1547562843725006	G
G50	55.2	34.4	22.8	4.1547562843725006	G
G51	58.0	28.0	28.0	4.1547562843725006	G
G52	57.5	21.0	34.5	4.1547562843725006	G
G53	59.0	14.0	40.0	4.1547562843725006	G
G54	56.666667	6.666667	46.0	4.1547562843725006	G
G55	55.0	-3.0	50.0	4.1547562843725006	G
G56	53.333333	-12.0	54.666667	4.1547562843725006	G
G57	48.0	47.0	26.0	4.1547562843725006	G
G58	49.0	40.0	30.0	4.1547562843725006	G
G59	50.8	33.6	34.8	4.1547562843725006	G
G60	53.0	26.0	42.0	4.1547562843725006	G
G61	51.0	19.0	46.0	4.1547562843725006	G
G62	47.333333	11.333333	52.0	4.1547562843725006	G
G63	50.0	1.0	57.0	4.1547562843725006	G
G64	45.2	-7.2	63.2	4.1547562843725006	G
OC1	26.0	-93.333333	22.666667	4.1547562843725006	S
OC2	35.0	-91.0	20.0	4.1547562843725006	S
OC3	43.0	-85.0	18.0	4.1547562843725006	S
OC4	50.0	-77.0	16.0	4.1547562843725006	S
OC5	56.0	-69.0	12.0	4.1547562843725006	S
OC6	61.5	-59.0	11.5	4.1547562843725006	S
OC7	67.333333	-50.0	7.333333	4.1547562843725006	S
OC8	69.0	-42.0	3.0	4.1547562843725006	S
PT1	28.0	-14.0	-36.0	4.1547562843725006	S
PT2	39.0	-16.0	-36.0	4.1547562843725006	S
PT3	47.0	-19.0	-34.0	4.1547562843725006	S
PT4	54.666667	-22.0	-30.666667	4.1547562843725006	S
MT1	13.2	-2.4	-31.2	4.1547562843725006	S
MT2	20.0	-6.0	-38.0	4.1547562843725006	S
MT3	28.0	-10.0	-42.0	4.1547562843725006	S
MT4	41.0	-4.0	-43.0	4.1547562843725006	S
AT1	16.0	15.0	-42.0	4.1547562843725006	S
AT2	22.5	22.5	-38.5	4.1547562843725006	S
AT3	28.666667	28.0	-36.666667	4.1547562843725006	S
AT4	38.8	28.4	-31.2	4.1547562843725006	S
FR1	25.0	36.0	-24.0	4.1547562843725006	S
FR2	32.0	37.333333	-22.666667	4.1547562843725006	S
FR3	40.5	39.0	-21.5	4.1547562843725006	S
FR4	52.0	36.0	-13.0	4.1547562843725006	S
DAMT1	13.0	-9.0	-12.0	4.1547562843725006	D
DAMT2	17.0	-8.0	-12.0	4.1547562843725006	D
DAMT3	21.6	-6.8	-12.8	4.1547562843725006	D
DAMT4	26.0	-6.0	-14.0	4.1547562843725006	D
DAMT5	31.2	-6.4	-13.2	4.1547562843725006	D
DAMT6	36.0	-6.0	-13.0	4.1547562843725006	D
DAMT7	40.0	-5.0	-13.0	4.1547562843725006	D
DAMT8	45.0	-6.0	-14.0	4.1547562843725006	D
DPMT1	16.0	-50.0	4.0	4.1547562843725006	D
DPMT2	19.0	-47.0	6.0	4.1547562843725006	D
DPMT3	22.0	-44.0	6.0	4.1547562843725006	D
DPMT4	27.142857	-40.857143	5.142857	4.1547562843725006	D
DPMT5	31.0	-39.333333	5.0	4.1547562843725006	D
DPMT6	36.0	-38.0	5.0	4.1547562843725006	D
DPMT7	39.0	-36.0	4.0	4.1547562843725006	D
DPMT8	45.0	-33.0	4.0	4.1547562843725006	D
