name	x	y	z	size	group
RST4	68.8	-18.4	12.8	4.1547562843725006	S
RST5	70.0	-27.333333	17.333333	4.1547562843725006	S
RST6	68.0	-38.666667	19.333333	4.1547562843725006	S
RST7	66.0	-49.0	21.0	4.1547562843725006	S
RST8	61.0	-59.0	24.0	4.1547562843725006	S
RST9	56.0	-68.0	26.0	4.1547562843725006	S
RST10	48.666667	-76.666667	28.0	4.1547562843725006	S
RPT1	47.0	-51.333333	-25.333333	4.1547562843725006	S
RPT2	51.0	-60.666667	-21.333333	4.1547562843725006	S
RPT3	52.8	-70.4	-13.2	4.1547562843725006	S
RPT4	53.0	-75.0	-2.0	4.1547562843725006	S
RPT5	50.0	-80.666667	6.666667	4.1547562843725006	S
RPT6	45.0	-84.5	15.5	4.1547562843725006	S
LDII1	-48.0	6.0	-8.0	4.1547562843725006	D
LDII2	-47.333333	2.0	-7.333333	4.1547562843725006	D
LDII3	-47.0	-2.0	-6.0	4.1547562843725006	D
LDII4	-46.0	-6.0	-4.0	4.1547562843725006	D
LDII5	-45.333333	-10.0	-3.333333	4.1547562843725006	D
LDII6	-45.333333	-14.0	-0.666667	4.1547562843725006	D
LDII7	-43.333333	-17.333333	2.0	4.1547562843725006	D
LDII8	-43.333333	-23.0	3.333333	4.1547562843725006	D
LDII9	-43.2	-29.2	3.6	4.1547562843725006	D
LDII10	-41.333333	-35.0	7.0	4.1547562843725006	D
LDII11	-41.5	-39.5	11.0	4.1547562843725006	D
LDII12	-40.8	-44.4	14.0	4.1547562843725006	D
LDMT1	-35.0	-8.0	-23.0	4.1547562843725006	D
LDMT2	-36.8	-12.8	-21.6	4.1547562843725006	D
LDMT3	-37.0	-16.0	-19.0	4.1547562843725006	D
LDMT4	-36.0	-19.333333	-14.666667	4.1547562843725006	D
LDMT5	-37.0	-23.0	-12.0	4.1547562843725006	D
LDMT6	-36.0	-28.666667	-9.333333	4.1547562843725006	D
LDMT7	-35.6	-33.6	-6.0	4.1547562843725006	D
LDMT8	-36.4	-36.8	-3.2	4.1547562843725006	D
LDMT9	-37.2	-41.2	0.4	4.1547562843725006	D
LDMT10	-38.0	-45.0	5.0	4.1547562843725006	D
LDMT11	-39.142857	-49.142857	8.857143	4.1547562843725006	D
LDMT12	-37.142857	-54.857143	10.857143	4.1547562843725006	D
LDMT13	-37.5	-59.75	15.0	4.1547562843725006	D
LDMT14	-39.333333	-64.0	19.333333	4.1547562843725006	D
LDSI1	-49.5	21.0	-1.5	4.1547562843725006	D
LDSI2	-49.0	17.0	-1.0	4.1547562843725006	D
LDSI3	-48.666667	12.0	-0.666667	4.1547562843725006	D
LDSI4	-48.0	8.0	1.0	4.1547562843725006	D
LDSI5	-47.0	4.0	1.0	4.1547562843725006	D
LDSI6	-46.0	0.0	2.0	4.1547562843725006	D
LDSI7	-44.0	-4.0	5.0	4.1547562843725006	D
LDSI8	-44.0	-8.0	6.0	4.1547562843725006	D
LDSI9	-44.0	-13.0	8.0	4.1547562843725006	D
LDSI10	-42.666667	-17.333333	10.0	4.1547562843725006	D
LDSI11	-42.666667	-22.0	10.666667	4.1547562843725006	D
LDSI12	-44.0	-27.0	12.0	4.1547562843725006	D
RDII1	31.5	24.5	-21.5	4.1547562843725006	D
RDII2	32.0	19.333333	-19.333333	4.1547562843725006	D
RDII3	31.333333	15.333333	-17.333333	4.1547562843725006	D
RDII4	31.333333	12.0	-15.333333	4.1547562843725006	D
RDII5	31.333333	8.0	-13.333333	4.1547562843725006	D
RDII6	31.6	3.0	-10.4	4.1547562843725006	D
RDII7	31.5	0.0	-8.5	4.1547562843725006	D
RDII8	33.0	-4.0	-6.0	4.1547562843725006	D
RDII9	35.0	-9.333333	-5.333333	4.1547562843725006	D
RDII10	37.0	-14.0	-3.0	4.1547562843725006	D
RDII11	38.285714	-19.142857	-1.142857	4.1547562843725006	D
RDII12	40.0	-24.25	1.5	4.1547562843725006	D
RDMT1	26.0	-5.0	-22.0	4.1547562843725006	D
RDMT2	25.0	-8.5	-20.5	4.1547562843725006	D
RDMT3	26.0	-14.0	-17.0	4.1547562843725006	D
RDMT4	27.0	-18.0	-15.0	4.1547562843725006	D
RDMT5	28.0	-22.0	-12.0	4.1547562843725006	D
RDMT6	28.0	-26.666667	-8.666667	4.1547562843725006	D
RDMT7	29.0	-32.0	-6.0	4.1547562843725006	D
RDMT8	29.0	-36.5	-3.5	4.1547562843725006	D
RDMT9	29.2	-41.2	-1.6	4.1547562843725006	D
RDMT10	28.4	-46.8	2.0	4.1547562843725006	D
RDMT11	27.5	-51.0	5.5	4.1547562843725006	D
RDMT12	27.0	-56.0	7.0	4.1547562843725006	D
RDMT13	27.0	-60.0	10.0	4.1547562843725006	D
RDMT14	26.333333	-63.666667	13.333333	4.1547562843725006	D
RDSI1	39.333333	20.666667	-3.0	4.1547562843725006	D
RDSI2	38.0	17.0	-3.0	4.1547562843725006	D
RDSI3	36.666667	13.333333	-2.0	4.1547562843725006	D
RDSI4	37.0	9.0	-2.0	4.1547562843725006	D
RDSI5	37.0	5.0	0.0	4.1547562843725006	D
RDSI6	36.0	0.0	0.0	4.1547562843725006	D
RDSI7	37.333333	-4.666667	1.333333	4.1547562843725006	D
RDSI8	38.0	-9.333333	3.333333	4.1547562843725006	D
RDSI9	36.666667	-14.0	5.333333	4.1547562843725006	D
RDSI10	36.5	-19.0	6.5	4.1547562843725006	D
RDSI11	36.666667	-25.333333	8.0	4.1547562843725006	D
RDSI12	37.0	-31.0	10.0	4.1547562843725006	D
