name	x	y	z	size	group
AT4	-42.666667	18.666667	-44.666667	4.1547562843725006	S
MT1	-15.0	5.333333	-35.333333	4.1547562843725006	S
MT2	-23.0	1.0	-46.0	4.1547562843725006	S
MT3	-36.0	-1.333333	-49.333333	4.1547562843725006	S
MT4	-47.0	-3.0	-48.0	4.1547562843725006	S
PT1	-36.0	-60.0	-22.0	4.1547562843725006	S
PT2	-38.0	-52.0	-23.0	4.1547562843725006	S
PT3	-44.0	-46.0	-27.0	4.1547562843725006	S
PT4	-55.142857	-36.857143	-30.857143	4.1547562843725006	S
DAI1	-33.0	4.0	-4.0	4.1547562843725006	D
DAI2	-40.0	4.0	-3.0	4.1547562843725006	D
DAI3	-45.0	4.0	-2.0	4.1547562843725006	D
DAI4	-50.0	5.0	0.0	4.1547562843725006	D
DAI5	-54.666667	6.0	1.333333	4.1547562843725006	D
DAMT1	-31.2	-12.0	-29.2	4.1547562843725006	D
DAMT2	-35.0	-12.666667	-27.333333	4.1547562843725006	D
DAMT3	-39.0	-11.0	-26.0	4.1547562843725006	D
DAMT4	-42.8	-11.2	-24.0	4.1547562843725006	D
DAMT5	-47.0	-9.666667	-21.333333	4.1547562843725006	D
DAMT6	-55.0	-6.666667	-17.333333	4.1547562843725006	D
DMI1	-29.333333	-5.0	2.333333	4.1547562843725006	D
DMI2	-41.0	-2.0	2.0	4.1547562843725006	D
DMI3	-50.0	0.0	3.0	4.1547562843725006	D
DPI1	-31.2	-19.6	8.8	4.1547562843725006	D
DPI2	-38.8	-19.2	14.4	4.1547562843725006	D
DPI3	-49.2	-20.4	17.2	4.1547562843725006	D
DPI4	-63.0	-21.333333	27.333333	4.1547562843725006	D
DPMT1	-18.0	-32.0	-7.0	4.1547562843725006	D
DPMT2	-23.818182	-30.909091	-6.181818	4.1547562843725006	D
DPMT3	-29.6	-31.2	-9.2	4.1547562843725006	D
DPMT4	-33.5	-31.0	-10.0	4.1547562843725006	D
DPMT5	-37.666667	-29.333333	-12.333333	4.1547562843725006	D
DPMT6	-43.555556	-26.888889	-14.444444	4.1547562843725006	D
